date,AR_Physical Risk_negative,AR_Physical Risk_neutral,AR_Physical Risk_positive,AR_Transition Risk_negative,AR_Transition Risk_neutral,AR_Transition Risk_positive,AU_Physical Risk_negative,AU_Physical Risk_neutral,AU_Physical Risk_positive,AU_Transition Risk_negative,AU_Transition Risk_neutral,AU_Transition Risk_positive,BR_Physical Risk_negative,BR_Physical Risk_neutral,BR_Physical Risk_positive,BR_Transition Risk_negative,BR_Transition Risk_neutral,BR_Transition Risk_positive,CA_Physical Risk_negative,CA_Physical Risk_neutral,CA_Physical Risk_positive,CA_Transition Risk_negative,CA_Transition Risk_neutral,CA_Transition Risk_positive,CH_Physical Risk_negative,CH_Physical Risk_neutral,CH_Physical Risk_positive,CH_Transition Risk_negative,CH_Transition Risk_neutral,CH_Transition Risk_positive,CL_Physical Risk_negative,CL_Physical Risk_neutral,CL_Physical Risk_positive,CL_Transition Risk_negative,CL_Transition Risk_neutral,CL_Transition Risk_positive,CN_Physical Risk_negative,CN_Physical Risk_neutral,CN_Physical Risk_positive,CN_Transition Risk_negative,CN_Transition Risk_neutral,CN_Transition Risk_positive,CO_Physical Risk_negative,CO_Physical Risk_neutral,CO_Physical Risk_positive,CO_Transition Risk_negative,CO_Transition Risk_neutral,CO_Transition Risk_positive,DE_Physical Risk_negative,DE_Physical Risk_neutral,DE_Physical Risk_positive,DE_Transition Risk_negative,DE_Transition Risk_neutral,DE_Transition Risk_positive,ES_Physical Risk_negative,ES_Physical Risk_neutral,ES_Physical Risk_positive,ES_Transition Risk_negative,ES_Transition Risk_neutral,ES_Transition Risk_positive,FR_Physical Risk_negative,FR_Physical Risk_neutral,FR_Physical Risk_positive,FR_Transition Risk_negative,FR_Transition Risk_neutral,FR_Transition Risk_positive,HK_Physical Risk_negative,HK_Physical Risk_neutral,HK_Physical Risk_positive,HK_Transition Risk_negative,HK_Transition Risk_neutral,HK_Transition Risk_positive,IN_Physical Risk_negative,IN_Physical Risk_neutral,IN_Physical Risk_positive,IN_Transition Risk_negative,IN_Transition Risk_neutral,IN_Transition Risk_positive,IT_Physical Risk_negative,IT_Physical Risk_neutral,IT_Physical Risk_positive,IT_Transition Risk_negative,IT_Transition Risk_neutral,IT_Transition Risk_positive,JP_Physical Risk_negative,JP_Physical Risk_neutral,JP_Physical Risk_positive,JP_Transition Risk_negative,JP_Transition Risk_neutral,JP_Transition Risk_positive,KR_Physical Risk_negative,KR_Physical Risk_neutral,KR_Physical Risk_positive,KR_Transition Risk_negative,KR_Transition Risk_neutral,KR_Transition Risk_positive,MX_Physical Risk_negative,MX_Physical Risk_neutral,MX_Physical Risk_positive,MX_Transition Risk_negative,MX_Transition Risk_neutral,MX_Transition Risk_positive,NO_Physical Risk_negative,NO_Physical Risk_neutral,NO_Physical Risk_positive,NO_Transition Risk_negative,NO_Transition Risk_neutral,NO_Transition Risk_positive,NZ_Physical Risk_negative,NZ_Physical Risk_neutral,NZ_Physical Risk_positive,NZ_Transition Risk_negative,NZ_Transition Risk_neutral,NZ_Transition Risk_positive,PT_Physical Risk_negative,PT_Physical Risk_neutral,PT_Physical Risk_positive,PT_Transition Risk_negative,PT_Transition Risk_neutral,PT_Transition Risk_positive,SA_Physical Risk_negative,SA_Physical Risk_neutral,SA_Physical Risk_positive,SA_Transition Risk_negative,SA_Transition Risk_neutral,SA_Transition Risk_positive,SE_Physical Risk_negative,SE_Physical Risk_neutral,SE_Physical Risk_positive,SE_Transition Risk_negative,SE_Transition Risk_neutral,SE_Transition Risk_positive,UK_Physical Risk_negative,UK_Physical Risk_neutral,UK_Physical Risk_positive,UK_Transition Risk_negative,UK_Transition Risk_neutral,UK_Transition Risk_positive,US_Physical Risk_negative,US_Physical Risk_neutral,US_Physical Risk_positive,US_Transition Risk_negative,US_Transition Risk_neutral,US_Transition Risk_positive,ZA_Physical Risk_negative,ZA_Physical Risk_neutral,ZA_Physical Risk_positive,ZA_Transition Risk_negative,ZA_Transition Risk_neutral,ZA_Transition Risk_positive
2014-12-05,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.071,0.0,0.214,0.143,0.071,0.278,0.167,0.0,0.111,0.389,0.056,0.438,0.25,0.062,0.188,0.062,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.273,0.394,0.152,0.121,0.061,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.231,0.308,0.077,0.385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.033,0.333,0.367,0.067,0.125,0.125,0.0,0.125,0.5,0.125,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.097,0.226,0.0,0.323,0.323,0.032,0.667,0.333,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.333,0.4,0.067,0.067,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.214,0.143,0.0,0.071,0.357,0.214,0.125,0.125,0.031,0.062,0.438,0.219,0.0,0.6,0.0,0.4,0.0,0.0
2014-12-08,0.625,0.25,0.0,0.125,0.0,0.0,0.5,0.333,0.0,0.0,0.167,0.0,0.286,0.214,0.0,0.214,0.286,0.0,0.429,0.286,0.143,0.0,0.0,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.1,0.0,0.2,0.1,0.0,0.067,0.067,0.133,0.2,0.4,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.256,0.07,0.0,0.372,0.209,0.093,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.333,0.333,0.0,0.0,0.333,0.0,0.133,0.133,0.133,0.133,0.333,0.133,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.167,0.167,0.167,0.0,0.5,0.062,0.0,0.0,0.438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.103,0.138,0.069,0.241,0.379,0.069,0.241,0.241,0.241,0.069,0.207,0.0,0.0,0.4,0.0,0.4,0.2,0.0
2014-12-09,0.227,0.455,0.0,0.182,0.091,0.045,0.214,0.286,0.0,0.143,0.357,0.0,0.118,0.176,0.059,0.294,0.353,0.0,0.278,0.333,0.0,0.222,0.167,0.0,0.25,0.167,0.0,0.333,0.167,0.083,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.038,0.0,0.654,0.077,0.077,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.333,0.167,0.0,0.0,0.0,0.231,0.077,0.462,0.154,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.042,0.0,0.333,0.208,0.083,0.0,0.25,0.0,0.625,0.125,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.222,0.222,0.111,0.111,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.375,0.125,0.0,0.0,0.211,0.368,0.0,0.263,0.158,0.0,0.273,0.091,0.182,0.091,0.273,0.091,0.8,0.2,0.0,0.0,0.0,0.0,0.077,0.154,0.0,0.462,0.154,0.154,0.179,0.231,0.077,0.179,0.231,0.103,0.0,0.667,0.0,0.333,0.0,0.0
2014-12-11,0.256,0.093,0.419,0.14,0.093,0.0,0.125,0.125,0.062,0.25,0.375,0.062,0.25,0.4,0.05,0.0,0.3,0.0,0.438,0.375,0.0,0.062,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.25,0.214,0.107,0.357,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.083,0.333,0.0,0.25,0.25,0.083,0.2,0.2,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.083,0.0,0.111,0.528,0.111,0.4,0.2,0.0,0.2,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.286,0.143,0.0,0.381,0.143,0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.158,0.421,0.053,0.211,0.158,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.188,0.062,0.375,0.375,0.0,0.2,0.286,0.029,0.143,0.257,0.086,0.0,0.0,0.0,1.0,0.0,0.0
2014-12-17,0.333,0.0,0.333,0.0,0.333,0.0,0.143,0.143,0.0,0.143,0.571,0.0,0.474,0.211,0.053,0.158,0.105,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.25,0.25,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.2,0.2,0.067,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.357,0.0,0.286,0.0,0.0,0.357,0.143,0.143,0.071,0.071,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.122,0.024,0.293,0.341,0.073,0.222,0.111,0.0,0.444,0.222,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.167,0.0,0.333,0.083,0.167,0.0,0.0,0.0,1.0,0.0,0.0,0.429,0.143,0.143,0.143,0.143,0.0,0.086,0.229,0.086,0.257,0.343,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.333,0.333,0.333,0.0,0.0,0.0,0.167,0.0,0.0,0.278,0.389,0.167,0.19,0.238,0.095,0.286,0.143,0.048,0.143,0.143,0.0,0.0,0.714,0.0
2014-12-26,0.308,0.308,0.0,0.154,0.154,0.077,0.4,0.2,0.0,0.0,0.2,0.2,0.304,0.348,0.043,0.174,0.087,0.043,0.0,0.25,0.25,0.5,0.0,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.179,0.036,0.0,0.036,0.571,0.179,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.267,0.267,0.1,0.067,0.0,0.286,0.0,0.143,0.143,0.143,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.321,0.161,0.018,0.161,0.286,0.054,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.562,0.062,0.062,0.25,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.263,0.421,0.053,0.053,0.158,0.053,0.455,0.182,0.0,0.182,0.182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.588,0.235,0.0,0.176,0.0,0.0,0.2,0.0,0.1,0.2,0.4,0.1,0.6,0.0,0.0,0.4,0.0,0.0
2014-12-29,0.562,0.312,0.0,0.125,0.0,0.0,0.442,0.488,0.023,0.023,0.023,0.0,0.5,0.0,0.111,0.222,0.167,0.0,0.536,0.393,0.036,0.0,0.036,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.167,0.583,0.083,0.0,0.083,0.083,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.438,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.111,0.0,0.333,0.0,0.111,0.2,0.1,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.051,0.0,0.154,0.436,0.128,0.0,0.333,0.167,0.167,0.333,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.667,0.0,0.0,0.0,0.0,0.333,0.125,0.25,0.0,0.25,0.312,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.593,0.111,0.037,0.037,0.185,0.037,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.562,0.25,0.031,0.094,0.062,0.0,0.293,0.195,0.171,0.073,0.195,0.073,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.056,0.222,0.056,0.167,0.444,0.056,0.364,0.545,0.0,0.091,0.0,0.0,0.158,0.211,0.105,0.263,0.263,0.0,0.286,0.429,0.0,0.0,0.286,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.154,0.0,0.0,0.308,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.083,0.5,0.083,0.167,0.167,0.0,0.0,0.0,0.0,0.667,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.053,0.053,0.0,0.263,0.368,0.263,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.062,0.062,0.062,0.125,0.562,0.125,0.0,0.25,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.455,0.364,0.182,0.0,0.0,0.0,0.667,0.0,0.167,0.0,0.167,0.0,0.111,0.167,0.222,0.056,0.333,0.111,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,0.111,0.278,0.0,0.167,0.389,0.056,0.611,0.222,0.0,0.111,0.056,0.0,0.25,0.0,0.125,0.375,0.25,0.0,0.4,0.333,0.133,0.133,0.0,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.154,0.0,0.308,0.077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.238,0.0,0.19,0.238,0.19,0.125,0.0,0.0,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.143,0.071,0.0,0.25,0.5,0.036,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0,0.0,0.0,0.353,0.294,0.0,0.059,0.294,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.556,0.333,0.111,0.0,0.0,0.0,0.333,0.133,0.0,0.133,0.4,0.0,0.389,0.167,0.111,0.111,0.222,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-01-05,0.0,0.294,0.059,0.294,0.294,0.059,0.412,0.118,0.0,0.235,0.235,0.0,0.19,0.429,0.095,0.19,0.048,0.048,0.471,0.235,0.0,0.0,0.176,0.118,0.0,0.111,0.333,0.111,0.333,0.111,0.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.208,0.0,0.167,0.167,0.083,0.0,0.333,0.0,0.167,0.5,0.0,0.5,0.125,0.0,0.25,0.125,0.0,0.15,0.05,0.1,0.35,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.16,0.64,0.08,0.5,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.208,0.083,0.0,0.208,0.417,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.333,0.111,0.0,0.0,0.0,0.4,0.2,0.133,0.067,0.2,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.167,0.0,0.167,0.5,0.167,0.0,0.333,0.0,0.0,0.389,0.167,0.111,0.214,0.238,0.048,0.214,0.286,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2015-01-12,0.273,0.045,0.0,0.545,0.091,0.045,0.462,0.154,0.154,0.077,0.154,0.0,0.333,0.467,0.0,0.133,0.067,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.318,0.364,0.091,0.136,0.091,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.037,0.185,0.519,0.222,0.375,0.125,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.3,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.625,0.0,0.143,0.381,0.0,0.095,0.381,0.0,0.308,0.154,0.077,0.231,0.231,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.118,0.176,0.0,0.294,0.353,0.059,0.278,0.139,0.083,0.194,0.222,0.083,0.0,0.0,0.0,0.5,0.5,0.0
2015-01-19,0.375,0.0,0.0,0.5,0.125,0.0,0.25,0.375,0.125,0.0,0.125,0.125,0.241,0.276,0.138,0.138,0.172,0.034,0.667,0.0,0.0,0.267,0.067,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.167,0.333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.154,0.077,0.077,0.308,0.385,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.538,0.077,0.0,0.308,0.0,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.545,0.091,0.0,0.167,0.167,0.333,0.333,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.143,0.0,0.286,0.429,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.167,0.25,0.083,0.0,0.5,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.286,0.071,0.071,0.214,0.286,0.071,0.133,0.133,0.133,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,0.5,0.0,0.0,0.125,0.375,0.0,0.667,0.067,0.0,0.067,0.133,0.067,0.5,0.389,0.056,0.056,0.0,0.0,0.357,0.143,0.0,0.143,0.286,0.071,0.0,0.0,0.75,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.375,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.125,0.375,0.125,0.143,0.286,0.0,0.143,0.286,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.091,0.364,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.286,0.048,0.0,0.286,0.381,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.375,0.375,0.25,0.0,0.0,0.0,0.083,0.208,0.0,0.333,0.292,0.083,0.5,0.329,0.066,0.066,0.026,0.013,0.25,0.25,0.0,0.5,0.0,0.0
2015-01-30,0.1,0.3,0.0,0.1,0.5,0.0,0.429,0.0,0.143,0.286,0.143,0.0,0.19,0.381,0.095,0.048,0.143,0.143,0.158,0.0,0.0,0.316,0.368,0.158,0.167,0.0,0.0,0.5,0.333,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.04,0.36,0.28,0.04,0.0,0.0,0.0,0.5,0.0,0.5,0.333,0.111,0.0,0.111,0.222,0.222,0.133,0.4,0.0,0.133,0.133,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.296,0.519,0.111,0.25,0.0,0.25,0.25,0.0,0.25,0.333,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.19,0.238,0.0,0.238,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.148,0.333,0.074,0.296,0.111,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.125,0.375,0.0,0.296,0.333,0.111,0.111,0.148,0.0,0.2,0.0,0.0,0.0,0.8,0.0
2015-02-02,0.429,0.0,0.0,0.286,0.143,0.143,0.286,0.0,0.143,0.286,0.143,0.143,0.281,0.219,0.0,0.094,0.375,0.031,0.385,0.077,0.0,0.308,0.231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.167,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.067,0.533,0.0,0.067,0.333,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.333,0.444,0.0,0.111,0.0,0.111,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.167,0.111,0.056,0.167,0.389,0.111,0.182,0.091,0.0,0.182,0.182,0.364,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.111,0.0,0.444,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.429,0.286,0.143,0.0,0.143,0.0,0.333,0.111,0.222,0.0,0.222,0.111,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.167,0.0,0.333,0.333,0.167,0.358,0.358,0.094,0.057,0.094,0.038,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,0.533,0.0,0.0,0.333,0.133,0.0,0.25,0.25,0.0,0.167,0.333,0.0,0.083,0.458,0.042,0.083,0.333,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.167,0.333,0.333,0.167,0.429,0.143,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.095,0.19,0.19,0.095,0.0,0.0,0.0,0.6,0.4,0.0,0.286,0.286,0.0,0.286,0.143,0.0,0.333,0.0,0.0,0.556,0.0,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.312,0.312,0.188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.176,0.235,0.0,0.294,0.176,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.111,0.333,0.111,0.0,0.3,0.35,0.05,0.2,0.1,0.0,0.357,0.0,0.071,0.071,0.5,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.154,0.077,0.077,0.154,0.462,0.077,0.279,0.485,0.059,0.044,0.103,0.029,0.143,0.286,0.0,0.286,0.286,0.0
2015-02-12,0.267,0.333,0.133,0.067,0.2,0.0,0.08,0.08,0.0,0.28,0.48,0.08,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.824,0.059,0.0,0.059,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.182,0.182,0.273,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.125,0.5,0.0,0.25,0.125,0.0,0.467,0.0,0.0,0.267,0.267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.2,0.48,0.08,0.2,0.0,0.0,0.0,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316,0.316,0.0,0.211,0.158,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.286,0.143,0.143,0.143,0.286,0.0,0.643,0.071,0.071,0.0,0.214,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.333,0.0,0.0,0.3,0.1,0.05,0.1,0.35,0.1,0.324,0.351,0.027,0.189,0.081,0.027,0.429,0.071,0.0,0.143,0.286,0.071
2015-02-16,0.056,0.222,0.389,0.167,0.167,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.385,0.308,0.128,0.128,0.051,0.0,0.625,0.25,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.259,0.111,0.148,0.296,0.037,0.0,0.0,0.0,0.5,0.5,0.0,0.091,0.091,0.091,0.455,0.273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038,0.0,0.0,0.462,0.385,0.115,0.25,0.0,0.125,0.5,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.208,0.208,0.0,0.417,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.357,0.214,0.0,0.214,0.071,0.143,0.182,0.182,0.0,0.182,0.364,0.091,0.143,0.714,0.0,0.0,0.143,0.0,0.385,0.231,0.154,0.0,0.077,0.154,0.378,0.422,0.089,0.022,0.044,0.044,0.333,0.0,0.0,0.667,0.0,0.0
2015-02-23,0.083,0.167,0.0,0.5,0.167,0.083,0.667,0.0,0.0,0.222,0.0,0.111,0.357,0.143,0.0,0.214,0.286,0.0,0.143,0.143,0.0,0.429,0.143,0.143,0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.25,0.062,0.188,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.429,0.029,0.029,0.057,0.0,0.333,0.0,0.0,0.444,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.273,0.409,0.136,0.333,0.167,0.0,0.333,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.118,0.118,0.0,0.235,0.235,0.294,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.333,0.167,0.0,0.0,0.0,0.273,0.455,0.0,0.0,0.273,0.0,0.154,0.077,0.077,0.231,0.231,0.231,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.31,0.381,0.048,0.143,0.119,0.0,0.5,0.5,0.0,0.0,0.0,0.0
